,context,response,label_
150,啊 抱歉 打扰到 您 啊 打电话 的话 呢 是 感谢您 对 联通 的 支持 啊 通知 到 您 从 下个月 开始 啊 每月 25 元 我们 联通 会 给 到 您 有 两款 的 VIP 入门 的 会员 呢 给 到 您 去 使用 了 吗 而且 为了 答谢 到 您 还会 给 到 您 有 4 个 月 的 话费 每月 10 元 一共 是 40 元 啊 可以 直接 抵扣 您 的 月租 希望 您 这边 用 的 好 以后 啊 多多 支持 一下 联通 就行了 给 您 受理 到 您 下个月 1 号 收到 联通 的 短信 啊 直接 领取 来 用 就行了 好 吧 	 嗯 好 的 ,嗯 那 感谢您 对 联通 的 支持 啊 不 客气 的 25 元 真实 的 会员 自愿 生效 自动 续订 那 我们 联通 给 到 您 的 4 个 月话费 啊 每月 10 元 会 在 当月 的 10 号 前会 给 您 到 账 啊 您 下个月 收到 短信 直接 在 微信 公众 号 或 音乐 啊 这个 微信 公众 号 里面 去 领取 这个 会员 来用 就 可以 了 的 好 吧 ,1
151,嗯 那 感谢您 对 联通 的 支持 啊 不 客气 的 25 元 真实 的 会员 自愿 生效 自动 续订 那 我们 联通 给 到 您 的 4 个 月话费 啊 每月 10 元 会 在 当月 的 10 号 前会 给 您 到 账 啊 您 下个月 收到 短信 直接 在 微信 公众 号 或 音乐 啊 这个 微信 公众 号 里面 去 领取 这个 会员 来用 就 可以 了 的 好 吧 	 好 再见 ,嗯 嗯 好行 那 您 还 没有 钱 的话 ,1
152,来电 留到 您 手里 联通 这边 的 老 用户 了 通知 到 您 从 下个月 开始 的话 呢 哪个 联通 未来 他家 里面 没 双 十五元 每个 月 给 到 您 两个 VIP 会员 来用 的 联通 回馈 您 的 另外 再 返还 4 个 月 的话 他 再 给 到 你 要 每月 返还 10 元 可以 帮 你 抵扣 月数 希望 以后 用 的 好多 支持 联通 这边 就行了 那 您 处理 好 3 月 1 号 连 一下 短信 后 啊 您 记得 您 起来 用 就行了 好 吧 	 嗯 ,对 好 的 那 感谢您 的 支持 34   85 元 直接 自动 续订 我们 这边 给 到 您 的 4 个 月话费 呢 每月 返还 10 元 再 到 3 月 10 号 前 到 账 的 到时候 的话 呢 您 下 月 1 号 留 一下 短信 您 只要 记得 用 就 行 的 了 好 吧 嗯 清楚 了 吧 那 您 先忙 好 的 那 祝您 生活 愉快 再见 嗯 再见 ,1
153,抱歉 打扰到 您 啊 打电话 的话 呢 是 感谢您 对 联通 的 支持 啊 通知 到 您 从 下个月 开始 啊 每月 25 元 我们 联通 会 给 到 您 有 两款 的 热门 的 VIP 会员 给 到 先生 您 去 使用 而且 为了 答谢 到 您 还会 给 到 您 有 4 个 月 的 话费 一共 40 元 每月 10 元 嘛 反馈 到 您 然后 的话 也 可以 直接 抵扣 到 您 的 月初 希望 您 这边 用 的 好 以后 啊 多多 支持 一下 我们 联通 就行了 给 您 受理 到 您 下个月 1 号 收到 联通 的 短信 啊 直接 去 领取 来 用 就行了 好 吧 	 答应 了 吗 ,啊 这个 是 下个月 开始 啊 就 刚才 说 的 听 清楚 吗 ,1
154,啊 这个 是 下个月 开始 啊 就 刚才 说 的 听 清楚 吗 	 没 钱 存在 哪里 啊 ,就是 来 电话 的话 呢 是 感谢您 对 我们 联通 的 支持 啊 通知 到 您 从下 一个月 开始 啊 每月 25 元 我们 联通 会 给 到 您 有 两款 的 热门 VIP 会员 给 到 您 使用 而且 的话 呢 为了 答谢 到 您 这边 还会 给 到 您 有 4 个 月 的 话费 每月 10 元 一共 就 40 块钱 嘛 会 直接 抵扣 到 您 的 月 收入 希望 您 这边 用 的 好 以后 啊 多多 支持 一下 我们 联通 执行 啊 给 您 说 一下 您 您 下个月 1 号 收到 短信 直接 去 领取 会员 来 用 就行了 好 吧 ,1
155,就是 来 电话 的话 呢 是 感谢您 对 我们 联通 的 支持 啊 通知 到 您 从下 一个月 开始 啊 每月 25 元 我们 联通 会 给 到 您 有 两款 的 热门 VIP 会员 给 到 您 使用 而且 的话 呢 为了 答谢 到 您 这边 还会 给 到 您 有 4 个 月 的 话费 每月 10 元 一共 就 40 块钱 嘛 会 直接 抵扣 到 您 的 月 收入 希望 您 这边 用 的 好 以后 啊 多多 支持 一下 我们 联通 执行 啊 给 您 说 一下 您 您 下个月 1 号 收到 短信 直接 去 领取 会员 来 用 就行了 好 吧 	 好好 ,非常 感谢您 对 联通 的 支持 啊 啊 25 万 确实 落后 元次 月 生效 那 我们 联通 给 到 您 4 个 月 的 话费 每月 10 元会 在 当月 的 10 号 前 的话 呢 会 给 您 到 账 的 吗 啊 会 直接 到 您 的 账户 里面 您 下个月 收到 短信 啊 直接 在 微信 公众 号 为 医院 里面 去 领取 这个 会员 来 用 就行了 用 得 好 记得 多多 支持 一下 联通 就行了 好 吧 啊 嗯 那行 那 这边 就 宣布 到 您 了 感谢您 的 接听 啊 祝您 生活 愉快 再见 ,1
156,来电 留意到 您 是 联通 这边 的 老 用户 了 为了 回归 到 您 从 下个月 开始 每人 从 25 元 联通 这边 每个 月 都 给 到 您 两个 VIP 个人 使用 联通 回馈 您 的 另外 再 返还 4 个 月话费 每月 返还 10 元 给 到 您 要 可以 帮 你 抵扣 那个 月租 希望 你 以后 用 的 好 之后 呢 说 支持 联通 这边 就 好 了 请问 您 手里 好 下 月 一号 留 一下 短信 后 啊 您 记得 用 就 可以 了 好 吧 他们 怎么样 的 方式 	 到时候 再说 吧 ,嗯 不要 那么 麻烦 那 就是 现在 为 您 处理 好 就行了 就是 您 下个月 1 号 留 一下 短信 您 只要 记得 领 起来 用 就 可以 可以 的 了 好 吧 对 好 ,1
157,啊 像 您 还有 电视 感谢您 对 联通 支持 感谢 到 您 通知 了 您 从 下个月 开始 每月 25 元 我们 联通 会 额外 给 到 您 两款 VIP 会员 使用 而且 呢 还 会 给 你 返还 4 个 月话费 每月 可以 到 30 元 您 在 呃 就 希望 您 以后 用 的 好 呢 多多 支持 我们 联通 就行了 给 您 受理 您 下个月 1 号 收到 短信 后 您 就 可以 放心 用 了 好 吧 	 好 谢谢 谢谢 不用 客气 的 非常 感谢您 对 联通 的 支持 ,25 元 30 元 会员 次 月 生效 自动 续订 我们 联通 给 给 您 的 返还 4 个 月话费 啊 每月 收 30 元 会 在 3 月 10 号 前 到 账 您 下个月 1 号 收到 短信 后 直接 在 微信 公众 号 为 音乐 领取 会员 就 可以 了 好 吧 ,1
158,25 元 30 元 会员 次 月 生效 自动 续订 我们 联通 给 给 您 的 返还 4 个 月话费 啊 每月 收 30 元 会 在 3 月 10 号 前 到 账 您 下个月 1 号 收到 短信 后 直接 在 微信 公众 号 为 音乐 领取 会员 就 可以 了 好 吧 	 好 的 谢谢 ,不用 客气 了 您 先忙 祝您 生活 愉快 再见 ,1
159,啊 抱歉 就 打扰到 您 了 来电 啊 留 一下 您 是 联通 这边 的 老 用户 了 后来 回馈 到 您 从 12 月 开始 每月 收 25 元 联通 这边 每个 月 给 到 你 两个 VIP 会员 来用 的 联通 回馈 您 的 另外 还会 给 到 您 4 个 月话费 每月 返还 10 元 给 到 您 用 可以 帮 您 抵扣 月租 希望 以后 用 的 好 之后 啊 多 支持 咱们 联通 这边 就 好 了 请问 您 手里 好 下个月 1 号 留 一下 短信 后 啊 您 记得 您 来 用 就 可以 了 好 吧 	 嗯 ,啊 好 的 那 您 下个月 1 号 您 留 一下 短信 您 记得 领取 来 用 就行了 好 吧 应该 可以 是 吧 ,1
160,啊 好 的 那 您 下个月 1 号 您 留 一下 短信 您 记得 领取 来 用 就行了 好 吧 应该 可以 是 吧 	 嗯 ,感谢您 对 我们 联通 啊 这么 长久以来 的 支持 378   25 元 直接 自动 续订 我们 联通 给 到 您 的 4 个 月话费 呢 每月 返还 10 元 可以 在 您 单月 10 号 前 每个 月 到 账 的 在 当期 下个月 1 号 的话 呢 您 留 一下 短信 后 啊 您 只要 记得 用 就 可以 的 了 好 吧 再见 好 吧 啊 那 您 下 一期 再说 好 吧 那 就 签字 是 吧 那 您 先忙 祝您 生活 愉快 再见 ,1
161,好 抱歉 打扰到 您 啊 来 电话 的话 呢 是 感谢您 对 联通 的 支持 啊 通知 到 您 从 下个月 开始 啊 你 是 每月 25 元 我们 联通 会 给 到 您 有 两款 的 热门 的 VIP 会员 呢 去 给 到 您 去 使用 了 吗 而且 为了 答谢 到 您 还会 给 到 您 有 4 个 月 的 话费 每月 10 元 一共 就 40 块钱 嘛 可以 直接 抵扣 到 您 的 月租 希望 您 这边 用 的 好 以后 啊 多多 支持 一下 我们 联通 就行了 给 您 受理 到 您 下个月 1 号 收到 联通 的 短信 啊 直接 领取 会员 来 使用 就 可以 了 好 吧 	 你 你 说 啥子 啊 我们 听得 清楚 ,就是说 从 下 月 开始 感谢您 对 我们 那方 的 支持 啊 啊 你 是 每月 25 元 我们 联通 会 给 到 您 有 两款 的 热门 的 VIP 会员 去 给 到 您 使用 啊 一共 有 20 多款 随便 您 选择 而且 的话 呢 为了 答谢 到 您 这边 还会 给 到 您 有 4 个 月 的 话费 每月 返还 10 块钱 给 您 一共 这 40 块钱 嘛 可以 直接 抵扣 到 您 的 月租 您 用 的 好 以后 啊 多多 支持 一下 我们 联盟 就行了 给 您 受理 到 您 下个月 1 号 收到 联通 那个 短信 啊 直接 领取 来 使用 就 可以 了 好 吧 ,1
162,就是说 从 下 月 开始 感谢您 对 我们 那方 的 支持 啊 啊 你 是 每月 25 元 我们 联通 会 给 到 您 有 两款 的 热门 的 VIP 会员 去 给 到 您 使用 啊 一共 有 20 多款 随便 您 选择 而且 的话 呢 为了 答谢 到 您 这边 还会 给 到 您 有 4 个 月 的 话费 每月 返还 10 块钱 给 您 一共 这 40 块钱 嘛 可以 直接 抵扣 到 您 的 月租 您 用 的 好 以后 啊 多多 支持 一下 我们 联盟 就行了 给 您 受理 到 您 下个月 1 号 收到 联通 那个 短信 啊 直接 领取 来 使用 就 可以 了 好 吧 	 噢 最大 的 是不是 一个月 消费 40 块钱 是不是 每个 月 啊 ,而 不是 不是 每个 月 让 您 消费 40 块 就是 答谢 到 您 我们 会 给 您 有 4 个 月 的 话费 每月 给 您 返 10 块钱 一共 返 4 个 月 嘛 就 40 块钱 嘛 啊 这个 钱 的话 呢 可以 直接 抵扣 掉 您 的 月租 明白 了 吗 ,1
163,而 不是 不是 每个 月 让 您 消费 40 块 就是 答谢 到 您 我们 会 给 您 有 4 个 月 的 话费 每月 给 您 返 10 块钱 一共 返 4 个 月 嘛 就 40 块钱 嘛 啊 这个 钱 的话 呢 可以 直接 抵扣 掉 您 的 月租 明白 了 吗 	 噢 好好 好 ,那 非常 感谢您 对 联通 的 支持 啊 25 元 真实 的 会员 自愿 生效 自动 续订 那 我们 给 到 您 4 个 月 的 话费 每月 10 元 的话 呢 会 在 3 月 10 号 前 啊 会 直接 到 您 的 账户 里面 的 您 下个月 1 号 收到 短信 啊 直接 在 微信 公众 号 或 音乐 里面 去 领取 这 两个 会员 来 用 就行了 ,1
164,多 咨询 一下 联通 就行了 好 吧 	 啊哈 ,嗯 嗯 好行 那 您 还有 没有 其他 不 明白 的 地方 ,1
165,来电 是 感谢 你 对 联通 支持 吗 从 下个月 开始 每月 25 元 你 可以 额外 领取 两款 VIP 会员 的 20 多个 会员 随 你 选择 每月 返还 你 4 个 月话费 每月 10 元 返还 的 话费 就 可以 直接 抵扣 你 月租费 用 的 给 你 受理 好 下个月 收到 短信 就 可以 领取 来用 了 好 吧 	 好 的 好 的 ,嗯 那 好 那 感谢您 的 支持 啊 每月 25 元 的 钻石 乐 会员 7 月 生效 系统 续订 年终 还会 返还 你 4 个 月话费 每月 10 元 话费 会 在 3 月 10 号 前 到 账 你 到时候 根据 短信 及 你 在 微信 公众 号 物业 领取 会员 用 就 可以 了 好 吧 ,1
166,嗯 那 好 那 感谢您 的 支持 啊 每月 25 元 的 钻石 乐 会员 7 月 生效 系统 续订 年终 还会 返还 你 4 个 月话费 每月 10 元 话费 会 在 3 月 10 号 前 到 账 你 到时候 根据 短信 及 你 在 微信 公众 号 物业 领取 会员 用 就 可以 了 好 吧 	 嗯 好 ,嗯 那 好 那 这边 先 不 打扰 您 了 祝您 生活 愉快 再见 ,1
167,啊 抱歉 打扰到 您 了 打电话 的话 呢 是 感谢您 对 联通 的 支持 啊 通知 到 您 从 下个月 开始 啊 每月 25 元 我们 联通 会 给 到 您 有 两款 的 VIP 的 热门 会员 呢 是 给 到 您 使用 了 吗 而且 为了 答谢 到 您 这边 还会 给 到 您 有 4 个 月 的 话费 每月 10 元 给 您 返还 回来 可以 直接 抵扣 您 的 月租 也 是 希望 您 这边 用 的 好 以后 啊 多多 支持 一下 我们 联通 执行 了 给 您 受理 到 您 下个月 1 号 收到 联通 的 短信 啊 放心 用 就 可以 了 好 吧 	 嗯 噢 嗯 ,嗯 那感 啊 不 客气 的 非常 感谢您 对 联通 的 支持 25 元 正式 劳务 会员 自愿 生效 自动 确定 那 我们 给 到 您 啊 4 个 月 的 话费 啊 每个 月 10 块钱 啊 会 在 当月 10 号 之前 啊 会 给 到 您 的 账户 里面 的 您 下个月 收到 短信 啊 直接 在 微信 公众 号沃 音乐 里面 呢 去 领取 这 两个 会员 来 用 就行了 好 吧 ,1
168,嗯 那感 啊 不 客气 的 非常 感谢您 对 联通 的 支持 25 元 正式 劳务 会员 自愿 生效 自动 确定 那 我们 给 到 您 啊 4 个 月 的 话费 啊 每个 月 10 块钱 啊 会 在 当月 10 号 之前 啊 会 给 到 您 的 账户 里面 的 您 下个月 收到 短信 啊 直接 在 微信 公众 号沃 音乐 里面 呢 去 领取 这 两个 会员 来 用 就行了 好 吧 	 嗯 好 的 谢谢 ,嗯 不 客气 那 这边 就 不 打扰 您 了 感谢您 的 接听 祝您 生活 愉快 再见 好 的 ,1
169,啊 抱歉 打扰到 您 了 打电话 的话 呢 是 感谢您 对 联通 的 支持 啊 通知 到 您 从 下个月 开始 啊 每月 25 元 我们 联通 会 给 到 您 有 两款 的 VIP 的 热门 会员 呢 是 给 到 您 使用 了 吗 而且 为了 答谢 到 您 这边 还会 给 到 您 有 4 个 月 的 话费 每月 10 元 给 您 返还 回来 可以 直接 抵扣 您 的 月租 也 是 希望 您 这边 用 的 好 以后 啊 多多 支持 一下 我们 联通 执行 了 给 您 受理 到 您 下个月 1 号 收到 联通 的 短信 啊 放心 用 就 可以 了 好 吧 	 嗯 噢 嗯 ,嗯 那感 啊 不 客气 的 非常 感谢您 对 联通 的 支持 25 元 正式 劳务 会员 自愿 生效 自动 确定 那 我们 给 到 您 啊 4 个 月 的 话费 啊 每个 月 10 块钱 啊 会 在 当月 10 号 之前 啊 会 给 到 您 的 账户 里面 的 您 下个月 收到 短信 啊 直接 在 微信 公众 号沃 音乐 里面 呢 去 领取 这 两个 会员 来 用 就行了 好 吧 ,1
170,嗯 那感 啊 不 客气 的 非常 感谢您 对 联通 的 支持 25 元 正式 劳务 会员 自愿 生效 自动 确定 那 我们 给 到 您 啊 4 个 月 的 话费 啊 每个 月 10 块钱 啊 会 在 当月 10 号 之前 啊 会 给 到 您 的 账户 里面 的 您 下个月 收到 短信 啊 直接 在 微信 公众 号沃 音乐 里面 呢 去 领取 这 两个 会员 来 用 就行了 好 吧 	 嗯 好 的 谢谢 ,嗯 不 客气 那 这边 就 不 打扰 您 了 感谢您 的 接听 祝您 生活 愉快 再见 好 的 ,1
171,之后 都 支持 咱们 联通 这边 就行了 唉 你好 你好 你 下个月 1 号 收到 生效 短信 后 啊 记得 您 起来 用 就 可以 了 好 吧 	 嗯 ,啊 好 的 那 您 感谢您 对 我们 联通 了 这么 产品 来 支持 30   85 元 四中 令 我们 联通 这边 给 到 您 的 4 个 月话费 每月 返还 10 元 在家 待 着想 要钱 到 账 的 那 没事 我 现在 是 套餐 里面 呢 这边 就行了 ,1
172,呃 这个 手机 尾号 是 您 本人 在 用 的 对 吗 呃 38 抱歉 打扰 您 了 来电 是 感谢您 对 联通 的 支持 回馈 到 您 从 下个月 开始 每月 只 需 25 元 联通 每个 月 给 到 您 两款 您 喜欢 的 VIP 会员 因为 您 是 我们 的 联通 优质 用户 联通 的 还 会 返还 您 4 个 月话费 每月 资源 就 这个 花费 的话 也 是 可以 提供 您 的 月租费 用 的 也 是 希望 您 能 用 的 好 以后 多多 支持 联通 就 现在 给 您 受理 好 您 下个月 收到 联通 短信 就 可以 领取 放心使用 了 好 吧 	 嗯 好 ,好 的 感谢您 的 支持 每月 25 元 的 正式 的 会员 志愿 生效 自动 续订 年终 返还 您 4 个 月话费 每月 10 元 话费 在 生效 当月 10 号 前 到 账 那 您 到时候 根据 短信 指引 在 微信 公众 号 或 音乐 领取 会员 就 可以 了 好 吧 ,1
173,好 的 感谢您 的 支持 每月 25 元 的 正式 的 会员 志愿 生效 自动 续订 年终 返还 您 4 个 月话费 每月 10 元 话费 在 生效 当月 10 号 前 到 账 那 您 到时候 根据 短信 指引 在 微信 公众 号 或 音乐 领取 会员 就 可以 了 好 吧 	 好 的 好 的 ,好 的 那 这边 就 先 不 打扰 您 了 感谢您 的 接听 祝您 生活 愉快 再见 先生 ,1
174,呃 夏琳 排队 呢 是 感谢您 对 联通 支持 和 感谢 到 您 冯先生 您 从 这个 月 开始 联通 呢 呃 从 下个月 开始 每月 25 元 我们 联通 会 额外 给 到 您 两款 VIP 会员 使用 而且 呢 还 会 给 您 返还 40 元 话费 三四个 月 到 账 每月 到 账 10 元 可以 抵扣 月租 那 您 希望 您 以后 用 的 好 呢 多多 支持 我们 联通 就行了 给 您 受理 您 下个月 1 号 收到 短信 后 您 就 可以 放心 用 了 好 吧 	 你 的 意思 是 然后 重新 搬 过来 的 早餐 呢 ,啊 不用 不 影响 您 套餐 的 女士 套餐 还是 你 之前 套餐 就 答谢 到 您 从 下个月 开始 嘛 每月 25 元 我们 联通 会 额外 给 到 您 两款 VIP 会员 使用 然后 还会 返还 您 44 呃 返还 您 40 块钱 话费 分 4 个 月 到 账 每月 到 账 10 元 可以 抵扣 月租 也 不 影响 您 套餐 这 下个月 1 号 您 收到 生效 短信 后 就 可以 放心 用 了 好 吧 ,1
